account_id,signup_date,utm_source,utm_campaign,ref,account_type
ACC3811,07/15/2025,Google Ads,Campaing_B,,agency
ACC3812,2025-06-04,LinkedIn,Campaing_B,,agency
ACC3813,07/15/2025,Google Ads,Campaign_A,,Normal
ACC3814,2025/08/01,Referral,Campaign_C,front,normal
ACC3815,2025/08/01,LinkedIn,Campaign_B,commercial,Normal
ACC3816,2025/08/01,,Campaign_C,,AGENCY
ACC3817,2025/08/01,Googel Ads,Campaign_B,,normal
ACC3818,2025/08/01,Googel Ads,Campaign_C,,AGENCY
ACC3819,07/15/2025,Google Ads,Campaing_B,,normal
ACC3820,07/15/2025,Organic,Campaign_B,,agency
ACC3821,07/15/2025,,Campaign_A,mouth,Normal
ACC3822,2025-07-06,Googel Ads,Campaign_B,institution,agency
ACC3823,07/15/2025,LinkedIn,Campaing_B,statement,AGENCY
ACC3824,2025-06-05,Referral,Campaing_B,few,Normal
ACC3825,2025/08/01,Google Ads,Campaing_B,,agency
ACC3826,2025/08/01,Referral,Campaign_A,according,AGENCY
ACC3827,07/15/2025,LinkedIn,Campaign_B,so,AGENCY
ACC3828,2025/08/01,LinkedIn,Campaing_B,assume,normal
ACC3829,2025/08/01,,Campaign_C,feel,Normal
ACC3830,07/15/2025,LinkedIn,Campaing_B,myself,agency
ACC3831,07/15/2025,Referral,Campaign_A,place,agency
ACC3832,2025-08-19,LinkedIn,Campaign_A,,agency
ACC3833,07/15/2025,Referral,Campaign_A,,AGENCY
ACC3834,07/15/2025,,Campaign_C,beat,Normal
ACC3835,07/15/2025,LinkedIn,Campaing_B,occur,Normal
ACC3836,2025/08/01,Google Ads,Campaign_A,all,agency
ACC3837,2025/08/01,,Campaign_B,,Normal
ACC3838,07/15/2025,Organic,Campaign_A,,AGENCY
ACC3839,2025-06-20,Googel Ads,Campaing_B,,normal
ACC3840,2025/08/01,LinkedIn,Campaing_B,,AGENCY
ACC3841,2025/08/01,Referral,Campaign_B,maybe,normal
ACC3842,2025-07-12,Googel Ads,Campaign_C,sort,Normal
ACC3843,07/15/2025,,Campaign_A,,AGENCY
ACC3844,2025-06-08,Googel Ads,Campaign_A,,agency
ACC3845,2025/08/01,Googel Ads,Campaign_C,executive,normal
ACC3846,2025/08/01,Referral,Campaign_B,,AGENCY
ACC3847,2025-06-27,Google Ads,Campaign_C,,agency
ACC3848,07/15/2025,LinkedIn,Campaign_C,,AGENCY
ACC3849,2025/08/01,Referral,Campaign_A,,Normal
ACC3850,07/15/2025,Google Ads,Campaign_A,,Normal
ACC3851,2025-06-17,LinkedIn,Campaign_A,,normal
ACC3852,07/15/2025,Referral,Campaign_C,quite,agency
ACC3853,2025/08/01,Google Ads,Campaign_B,central,Normal
ACC3854,2025/08/01,Googel Ads,Campaign_A,,Normal
ACC3855,2025/08/01,Referral,Campaign_A,,normal
ACC3856,07/15/2025,Google Ads,Campaign_C,,normal
ACC3857,2025-06-13,Googel Ads,Campaign_A,south,AGENCY
ACC3858,07/15/2025,Organic,Campaign_A,,agency
ACC3859,2025/08/01,LinkedIn,Campaign_A,,agency
ACC3860,2025/08/01,,Campaign_A,,normal
ACC3861,2025/08/01,,Campaign_B,minute,agency
ACC3862,2025-08-30,,Campaign_C,,agency
ACC3863,2025-07-15,Google Ads,Campaing_B,position,AGENCY
ACC3864,2025/08/01,Referral,Campaign_C,look,AGENCY
ACC3865,07/15/2025,Googel Ads,Campaign_C,,agency
ACC3866,2025-07-27,,Campaing_B,,AGENCY
ACC3867,2025-06-01,Organic,Campaign_B,,Normal
ACC3868,2025/08/01,LinkedIn,Campaign_A,,agency
ACC3869,2025-06-13,LinkedIn,Campaign_B,,normal
ACC3870,2025/08/01,Organic,Campaign_B,whole,Normal
ACC3871,2025/08/01,Google Ads,Campaign_B,,normal
ACC3872,2025-08-15,Organic,Campaign_A,,agency
ACC3873,2025-07-11,,Campaign_A,,Normal
ACC3874,07/15/2025,,Campaign_C,,agency
ACC3875,2025-08-18,LinkedIn,Campaing_B,,agency
ACC3876,2025/08/01,LinkedIn,Campaing_B,,Normal
ACC3877,07/15/2025,Google Ads,Campaing_B,,agency
ACC3878,2025-06-06,,Campaing_B,,Normal
ACC3879,2025-06-19,Referral,Campaign_B,,Normal
ACC3880,2025-06-17,Organic,Campaign_A,,AGENCY
ACC3881,2025/08/01,LinkedIn,Campaing_B,travel,Normal
ACC3882,07/15/2025,Referral,Campaign_B,,agency
ACC3883,2025-07-10,Google Ads,Campaign_B,,AGENCY
ACC3884,2025/08/01,Googel Ads,Campaign_B,wide,Normal
ACC3885,2025/08/01,Referral,Campaign_A,,Normal
ACC3886,2025-08-07,Google Ads,Campaign_A,any,Normal
ACC3887,2025-06-23,,Campaign_B,,AGENCY
ACC3888,2025-08-28,LinkedIn,Campaign_A,,AGENCY
ACC3889,2025-07-22,Organic,Campaign_B,apply,normal
ACC3890,2025/08/01,Organic,Campaign_C,,Normal
ACC3891,2025/08/01,Organic,Campaign_C,activity,AGENCY
ACC3892,2025-07-13,LinkedIn,Campaign_C,contain,Normal
ACC3893,2025-07-03,Googel Ads,Campaign_C,,agency
ACC3894,2025/08/01,Google Ads,Campaign_A,food,agency
ACC3895,2025-06-22,LinkedIn,Campaing_B,,normal
ACC3896,2025/08/01,Organic,Campaign_B,as,agency
ACC3897,2025-06-20,Google Ads,Campaign_C,majority,AGENCY
ACC3898,07/15/2025,,Campaing_B,a,normal
ACC3899,2025-07-02,Googel Ads,Campaign_A,production,Normal
ACC3900,2025/08/01,,Campaign_B,thank,AGENCY
ACC3901,2025/08/01,LinkedIn,Campaign_A,,agency
ACC3902,07/15/2025,Google Ads,Campaign_A,,agency
ACC3903,07/15/2025,Google Ads,Campaing_B,,Normal
ACC3904,07/15/2025,Googel Ads,Campaign_B,tree,normal
ACC3905,2025/08/01,Google Ads,Campaign_C,place,agency
ACC3906,2025-08-14,,Campaign_A,,agency
ACC3907,2025-06-18,LinkedIn,Campaign_B,,AGENCY
ACC3908,07/15/2025,LinkedIn,Campaign_B,remember,normal
ACC3909,2025/08/01,LinkedIn,Campaign_C,,Normal
ACC3910,07/15/2025,LinkedIn,Campaign_A,theory,AGENCY
ACC3911,2025-07-05,Referral,Campaign_A,,agency
ACC3912,07/15/2025,Google Ads,Campaign_A,citizen,agency
ACC3913,07/15/2025,Google Ads,Campaing_B,significant,agency
ACC3914,2025/08/01,,Campaign_C,,agency
ACC3915,2025/08/01,Googel Ads,Campaign_B,,AGENCY
ACC3916,07/15/2025,Referral,Campaign_C,,agency
ACC3917,2025-08-24,LinkedIn,Campaing_B,,AGENCY
ACC3918,07/15/2025,Google Ads,Campaign_A,,agency
ACC3919,2025-08-21,,Campaign_A,,AGENCY
ACC3920,2025/08/01,Googel Ads,Campaign_B,training,agency
ACC3921,2025-07-20,LinkedIn,Campaign_B,throw,normal
ACC3922,2025/08/01,Google Ads,Campaign_C,,normal
ACC3923,07/15/2025,Googel Ads,Campaign_B,cause,normal
ACC3924,2025-07-09,LinkedIn,Campaign_B,,normal
ACC3925,2025/08/01,Organic,Campaign_A,,normal
ACC3926,07/15/2025,Organic,Campaign_B,,Normal
ACC3927,07/15/2025,Google Ads,Campaign_A,product,normal
ACC3928,2025/08/01,Google Ads,Campaign_A,crime,Normal
ACC3929,2025/08/01,,Campaign_A,structure,agency
ACC3930,2025-07-14,Organic,Campaign_C,woman,normal
ACC3931,07/15/2025,Referral,Campaing_B,,normal
ACC3932,2025/08/01,,Campaign_C,,Normal
ACC3933,2025/08/01,LinkedIn,Campaing_B,,AGENCY
ACC3934,2025-07-18,LinkedIn,Campaign_B,,normal
ACC3935,07/15/2025,Google Ads,Campaing_B,,normal
ACC3936,2025-06-05,Google Ads,Campaign_C,claim,AGENCY
ACC3937,07/15/2025,Google Ads,Campaign_C,,Normal
ACC3938,07/15/2025,Organic,Campaign_A,pattern,AGENCY
ACC3939,07/15/2025,Googel Ads,Campaign_B,,Normal
ACC3940,07/15/2025,Referral,Campaign_B,,AGENCY
ACC3941,2025/08/01,,Campaign_A,,AGENCY
ACC3942,2025-06-05,LinkedIn,Campaing_B,,AGENCY
ACC3943,2025-07-27,Googel Ads,Campaign_B,product,normal
ACC3944,2025-06-06,Google Ads,Campaing_B,,normal
ACC3945,2025/08/01,,Campaign_A,,Normal
ACC3946,2025/08/01,LinkedIn,Campaing_B,,agency
ACC3947,07/15/2025,,Campaign_B,,normal
ACC3948,2025-07-07,LinkedIn,Campaign_A,budget,AGENCY
ACC3949,07/15/2025,,Campaign_B,,Normal
ACC3950,2025-07-08,Google Ads,Campaign_B,,agency
ACC3951,2025/08/01,Googel Ads,Campaing_B,visit,normal
ACC3952,07/15/2025,Google Ads,Campaing_B,wonder,AGENCY
ACC3953,2025/08/01,Organic,Campaign_B,,Normal
ACC3954,2025-08-08,LinkedIn,Campaing_B,might,Normal
ACC3955,2025/08/01,LinkedIn,Campaign_C,offer,normal
ACC3956,07/15/2025,Organic,Campaign_C,,Normal
ACC3957,2025/08/01,Googel Ads,Campaign_A,check,normal
ACC3958,2025/08/01,,Campaign_B,,Normal
ACC3959,2025-08-06,Organic,Campaign_A,,Normal
ACC3960,2025/08/01,,Campaign_A,,agency
ACC3961,2025-06-19,LinkedIn,Campaign_C,teach,Normal
ACC3962,2025/08/01,Google Ads,Campaing_B,,agency
ACC3963,2025-08-13,Google Ads,Campaign_A,,AGENCY
ACC3964,2025/08/01,Google Ads,Campaign_A,,agency
ACC3965,2025-06-22,,Campaign_B,,agency
ACC3966,2025/08/01,Referral,Campaign_B,question,AGENCY
ACC3967,2025/08/01,Google Ads,Campaign_A,,AGENCY
ACC3968,07/15/2025,Organic,Campaign_A,,AGENCY
ACC3969,2025/08/01,Googel Ads,Campaign_A,create,agency
ACC3970,2025-06-19,Google Ads,Campaign_A,,AGENCY
ACC3971,2025-06-11,Googel Ads,Campaign_A,want,AGENCY
ACC3972,2025/08/01,,Campaing_B,,Normal
ACC3973,2025/08/01,Google Ads,Campaing_B,customer,agency
ACC3974,2025/08/01,Referral,Campaign_B,ball,normal
ACC3975,2025-06-29,Google Ads,Campaign_C,plant,Normal
ACC3976,07/15/2025,Googel Ads,Campaing_B,,normal
ACC3977,07/15/2025,LinkedIn,Campaign_B,,agency
ACC3978,2025/08/01,Googel Ads,Campaign_B,speech,agency
ACC3979,07/15/2025,Referral,Campaing_B,generation,normal
ACC3980,2025-06-24,,Campaign_C,building,AGENCY
ACC3981,2025-08-25,Referral,Campaign_A,,agency
ACC3982,07/15/2025,Organic,Campaing_B,,normal
ACC3983,2025-07-18,Google Ads,Campaign_B,,normal
ACC3984,2025-08-25,Google Ads,Campaign_B,,AGENCY
ACC3985,2025/08/01,Google Ads,Campaign_A,,agency
ACC3986,2025-08-02,Referral,Campaign_B,account,agency
ACC3987,07/15/2025,Referral,Campaign_C,question,AGENCY
ACC3988,2025-07-17,Organic,Campaign_A,,AGENCY
ACC3989,2025/08/01,,Campaign_B,,agency
ACC3990,07/15/2025,Referral,Campaign_A,strategy,agency
ACC3991,2025/08/01,Google Ads,Campaing_B,happy,Normal
ACC3992,07/15/2025,,Campaign_B,,normal
ACC3993,2025/08/01,Referral,Campaign_A,far,normal
ACC3994,07/15/2025,,Campaign_A,,normal
ACC3995,2025/08/01,Googel Ads,Campaign_A,,Normal
ACC3996,2025-07-23,,Campaing_B,,agency
ACC3997,2025/08/01,,Campaing_B,,AGENCY
ACC3998,2025/08/01,Referral,Campaing_B,generation,Normal
ACC3999,07/15/2025,Googel Ads,Campaing_B,,agency
ACC4000,2025/08/01,Google Ads,Campaign_C,agree,Normal
ACC4001,2025-07-22,LinkedIn,Campaign_B,hear,agency
ACC4002,2025-08-16,Referral,Campaign_B,,AGENCY
ACC4003,2025-07-22,Organic,Campaign_A,,AGENCY
ACC4004,2025/08/01,Google Ads,Campaing_B,,normal
ACC4005,2025-07-29,,Campaign_B,,agency
ACC4006,2025-07-18,Referral,Campaign_C,,agency
ACC4007,2025/08/01,LinkedIn,Campaign_A,,normal
ACC4008,07/15/2025,,Campaign_A,item,AGENCY
ACC4009,2025/08/01,LinkedIn,Campaing_B,,Normal
ACC4010,2025-07-20,Organic,Campaign_C,believe,AGENCY
ACC4011,07/15/2025,Organic,Campaign_A,get,normal
ACC4012,07/15/2025,Google Ads,Campaign_B,inside,Normal
ACC4013,2025-07-23,Referral,Campaign_B,,AGENCY
ACC4014,2025-07-20,Googel Ads,Campaign_C,,Normal
ACC4015,2025-07-27,Google Ads,Campaign_B,,agency
ACC4016,2025/08/01,Googel Ads,Campaing_B,,AGENCY
ACC4017,07/15/2025,Google Ads,Campaign_A,indicate,AGENCY
ACC4018,2025-07-16,Google Ads,Campaign_B,,Normal
ACC4019,2025-08-14,Google Ads,Campaign_A,,normal
ACC4020,07/15/2025,Google Ads,Campaign_C,,normal
ACC4021,07/15/2025,Google Ads,Campaing_B,,agency
ACC4022,2025/08/01,LinkedIn,Campaing_B,,AGENCY
ACC4023,2025-07-28,,Campaign_C,carry,Normal
ACC4024,07/15/2025,Organic,Campaing_B,,Normal
ACC4025,2025-07-06,,Campaing_B,issue,AGENCY
ACC4026,07/15/2025,,Campaign_B,,agency
ACC4027,2025/08/01,Google Ads,Campaing_B,,AGENCY
ACC4028,2025-08-23,LinkedIn,Campaign_A,,normal
ACC4029,2025/08/01,,Campaign_C,federal,agency
ACC4030,07/15/2025,LinkedIn,Campaign_A,agency,Normal
ACC4031,2025-07-03,LinkedIn,Campaign_C,,normal
ACC4032,2025-07-13,Organic,Campaign_A,even,agency
ACC4033,2025-08-01,Googel Ads,Campaign_B,show,AGENCY
ACC4034,07/15/2025,LinkedIn,Campaign_C,traditional,AGENCY
ACC4035,2025/08/01,Referral,Campaing_B,just,agency
ACC4036,2025-06-20,,Campaign_C,,Normal
ACC4037,2025/08/01,LinkedIn,Campaign_C,sometimes,agency
ACC4038,07/15/2025,Googel Ads,Campaign_A,floor,AGENCY
ACC4039,2025-06-26,LinkedIn,Campaing_B,with,Normal
ACC4040,07/15/2025,Organic,Campaign_A,commercial,AGENCY
ACC4041,07/15/2025,,Campaign_B,trial,normal
ACC4042,2025-06-02,,Campaign_A,,agency
ACC4043,2025-06-10,Referral,Campaing_B,others,Normal
ACC4044,07/15/2025,,Campaing_B,onto,AGENCY
ACC4045,2025-08-18,Googel Ads,Campaign_B,history,agency
ACC4046,07/15/2025,Organic,Campaign_A,,agency
ACC4047,07/15/2025,,Campaign_A,,AGENCY
ACC4048,2025-07-07,Organic,Campaing_B,,normal
ACC4049,07/15/2025,LinkedIn,Campaing_B,,agency
ACC4050,2025-08-18,Referral,Campaign_A,,agency
ACC4051,2025-06-08,LinkedIn,Campaign_B,,Normal
ACC4052,2025-06-30,Google Ads,Campaing_B,,Normal
ACC4053,07/15/2025,Googel Ads,Campaing_B,magazine,Normal
ACC4054,2025-07-07,,Campaign_A,,agency
ACC4055,2025/08/01,LinkedIn,Campaign_C,,AGENCY
ACC4056,2025/08/01,Google Ads,Campaign_C,until,AGENCY
ACC4057,2025/08/01,Referral,Campaign_A,but,agency
ACC4058,2025-08-21,Referral,Campaign_A,,agency
ACC4059,2025/08/01,Organic,Campaign_C,,Normal
ACC4060,07/15/2025,Googel Ads,Campaign_C,,normal
ACC4061,07/15/2025,Referral,Campaing_B,,AGENCY
ACC4062,2025-08-27,,Campaing_B,or,Normal
ACC4063,2025-08-24,Googel Ads,Campaing_B,,AGENCY
ACC4064,2025/08/01,,Campaign_B,system,AGENCY
ACC4065,2025-06-26,Googel Ads,Campaign_A,,AGENCY
ACC4066,2025/08/01,Organic,Campaing_B,,agency
ACC4067,2025/08/01,Organic,Campaing_B,,agency
ACC4068,2025-08-16,Referral,Campaign_B,,normal
ACC4069,2025/08/01,Referral,Campaign_A,,agency
ACC4070,2025-08-02,Referral,Campaign_A,,Normal
ACC4071,2025/08/01,Referral,Campaing_B,,Normal
ACC4072,2025/08/01,Google Ads,Campaign_A,,normal
ACC4073,2025/08/01,LinkedIn,Campaign_C,,Normal
ACC4074,2025/08/01,Organic,Campaing_B,,AGENCY
ACC4075,07/15/2025,Googel Ads,Campaign_C,Democrat,agency
ACC4076,2025-07-28,,Campaign_C,,agency
ACC4077,2025-08-18,Googel Ads,Campaign_A,,AGENCY
ACC4078,2025-06-15,,Campaign_C,high,Normal
ACC4079,07/15/2025,LinkedIn,Campaign_C,,agency
ACC4080,2025-08-28,Organic,Campaign_B,,agency
ACC4081,2025/08/01,,Campaign_C,health,agency
ACC4082,2025/08/01,Google Ads,Campaing_B,,Normal
ACC4083,2025/08/01,Organic,Campaign_C,,Normal
ACC4084,07/15/2025,Organic,Campaign_C,,agency
ACC4085,07/15/2025,,Campaign_A,,normal
ACC4086,2025-08-24,Organic,Campaing_B,lawyer,normal
ACC4087,2025/08/01,Referral,Campaign_B,,normal
ACC4088,07/15/2025,LinkedIn,Campaing_B,,normal
ACC4089,07/15/2025,Google Ads,Campaign_C,,agency
ACC4090,2025/08/01,LinkedIn,Campaign_C,,agency
ACC4091,07/15/2025,,Campaign_A,room,AGENCY
ACC4092,07/15/2025,Google Ads,Campaign_A,,Normal
ACC4093,2025-08-26,,Campaign_A,,normal
ACC4094,07/15/2025,LinkedIn,Campaing_B,,normal
ACC4095,2025/08/01,Organic,Campaign_A,,agency
ACC4096,2025-08-08,Referral,Campaign_C,hear,agency
ACC4097,2025/08/01,Googel Ads,Campaign_C,,agency
ACC4098,07/15/2025,Googel Ads,Campaing_B,,normal
ACC4099,2025/08/01,Googel Ads,Campaing_B,,AGENCY
ACC4100,2025-06-26,LinkedIn,Campaing_B,,Normal
ACC4101,2025/08/01,,Campaign_C,,Normal
ACC4102,07/15/2025,Referral,Campaign_C,,Normal
ACC4103,2025-06-17,Referral,Campaign_A,gas,AGENCY
ACC4104,2025-08-29,LinkedIn,Campaign_A,worry,normal
ACC4105,07/15/2025,Referral,Campaign_B,,agency
ACC4106,2025-06-07,LinkedIn,Campaign_A,,Normal
ACC4107,2025-06-07,Referral,Campaign_C,,normal
ACC4108,2025/08/01,,Campaing_B,,agency
ACC4109,07/15/2025,Referral,Campaign_C,,AGENCY
ACC4110,2025/08/01,,Campaing_B,all,AGENCY
ACC4111,2025/08/01,LinkedIn,Campaing_B,,AGENCY
ACC4112,07/15/2025,,Campaing_B,seek,normal
ACC4113,2025/08/01,,Campaign_B,,Normal
ACC4114,2025-06-20,Googel Ads,Campaign_B,type,normal
ACC4115,2025-08-07,Google Ads,Campaign_B,interest,agency
ACC4116,2025/08/01,Google Ads,Campaign_C,,normal
ACC4117,2025/08/01,Google Ads,Campaign_A,,agency
ACC4118,07/15/2025,LinkedIn,Campaign_B,,AGENCY
ACC4119,2025/08/01,LinkedIn,Campaing_B,,normal
ACC4120,2025-07-31,LinkedIn,Campaign_C,,AGENCY
ACC4121,2025/08/01,Referral,Campaign_C,,agency
ACC4122,2025/08/01,Google Ads,Campaign_C,executive,normal
ACC4123,2025/08/01,,Campaing_B,,agency
ACC4124,07/15/2025,Google Ads,Campaign_B,,AGENCY
ACC4125,2025/08/01,Organic,Campaign_B,whom,AGENCY
ACC4126,2025-08-02,Organic,Campaign_B,,agency
ACC4127,2025-08-27,Referral,Campaign_B,protect,agency
ACC4128,2025/08/01,Googel Ads,Campaign_B,,AGENCY
ACC4129,2025-08-20,,Campaing_B,,normal
ACC4130,2025-07-29,Googel Ads,Campaign_B,occur,agency
ACC4131,07/15/2025,,Campaign_B,,agency
ACC4132,07/15/2025,Referral,Campaing_B,as,AGENCY
ACC4133,07/15/2025,,Campaing_B,too,agency
ACC4134,07/15/2025,LinkedIn,Campaign_A,,Normal
ACC4135,07/15/2025,Googel Ads,Campaing_B,,normal
ACC4136,07/15/2025,Googel Ads,Campaing_B,teacher,agency
ACC4137,07/15/2025,Google Ads,Campaign_B,use,Normal
ACC4138,2025/08/01,Organic,Campaing_B,,normal
ACC4139,2025/08/01,Referral,Campaign_B,,agency
ACC4140,2025-06-12,,Campaign_A,oil,Normal
ACC4141,2025/08/01,Google Ads,Campaign_B,front,normal
ACC4142,07/15/2025,Googel Ads,Campaing_B,,AGENCY
ACC4143,2025/08/01,Googel Ads,Campaing_B,,agency
ACC4144,2025/08/01,,Campaign_C,,Normal
ACC4145,2025/08/01,Googel Ads,Campaing_B,often,normal
ACC4146,07/15/2025,Referral,Campaign_B,,normal
ACC4147,2025/08/01,Referral,Campaign_A,,normal
ACC4148,2025-07-02,LinkedIn,Campaign_A,fast,agency
ACC4149,2025-07-29,,Campaign_C,,normal
ACC4150,2025-06-09,Organic,Campaign_C,,agency
ACC4151,2025-06-06,Google Ads,Campaing_B,,normal
ACC4152,2025/08/01,Organic,Campaign_A,,normal
ACC4153,2025-06-14,,Campaign_B,,agency
ACC4154,2025-06-11,Google Ads,Campaing_B,,AGENCY
ACC4155,2025-08-08,Google Ads,Campaign_A,,normal
ACC4156,07/15/2025,Organic,Campaign_A,change,agency
ACC4157,2025/08/01,,Campaign_A,,agency
ACC4158,2025/08/01,,Campaing_B,none,agency
ACC4159,2025/08/01,,Campaign_B,manager,Normal
ACC4160,07/15/2025,Organic,Campaign_C,sometimes,normal
ACC4161,07/15/2025,,Campaign_C,,normal
ACC4162,07/15/2025,LinkedIn,Campaign_A,beautiful,Normal
ACC4163,2025/08/01,,Campaing_B,,agency
ACC4164,2025-08-23,Googel Ads,Campaign_C,successful,agency
ACC4165,07/15/2025,LinkedIn,Campaign_A,,agency
ACC4166,07/15/2025,Referral,Campaing_B,late,normal
ACC4167,2025-08-13,,Campaign_C,year,AGENCY
ACC4168,2025-08-14,LinkedIn,Campaing_B,give,agency
ACC4169,07/15/2025,Referral,Campaign_C,,Normal
ACC4170,2025-07-06,LinkedIn,Campaign_A,,normal
ACC4171,2025-08-20,Google Ads,Campaign_B,,normal
ACC4172,07/15/2025,Googel Ads,Campaign_B,,agency
ACC4173,07/15/2025,Google Ads,Campaign_B,,normal
ACC4174,2025/08/01,Google Ads,Campaing_B,,normal
ACC4175,2025-07-08,LinkedIn,Campaign_C,,normal
ACC4176,07/15/2025,LinkedIn,Campaign_A,notice,Normal
ACC4177,2025-06-03,Google Ads,Campaign_A,,Normal
ACC4178,07/15/2025,Organic,Campaing_B,,AGENCY
ACC4179,07/15/2025,Googel Ads,Campaign_A,,AGENCY
ACC4180,07/15/2025,Referral,Campaign_C,,agency
ACC4181,07/15/2025,Organic,Campaign_A,anything,Normal
ACC4182,2025-07-13,Google Ads,Campaign_A,,normal
ACC4183,2025/08/01,Google Ads,Campaign_A,visit,normal
ACC4184,2025/08/01,Organic,Campaign_B,east,AGENCY
ACC4185,2025-07-07,Organic,Campaign_B,,normal
ACC4186,2025/08/01,Google Ads,Campaign_C,,normal
ACC4187,2025-06-14,,Campaign_A,,normal
ACC4188,2025-07-13,Googel Ads,Campaign_A,,AGENCY
ACC4189,2025-06-10,Organic,Campaign_B,,normal
ACC4190,07/15/2025,Referral,Campaign_C,,Normal
ACC4191,07/15/2025,LinkedIn,Campaign_A,,agency
ACC4192,2025/08/01,Organic,Campaign_B,,Normal
ACC4193,2025/08/01,Organic,Campaign_C,,normal
ACC4194,2025/08/01,Google Ads,Campaign_C,ten,agency
ACC4195,2025-07-26,Organic,Campaign_C,,AGENCY
ACC4196,2025-07-10,Google Ads,Campaign_C,,normal
ACC4197,2025-07-18,,Campaing_B,daughter,normal
ACC4198,07/15/2025,Organic,Campaing_B,,normal
ACC4199,07/15/2025,,Campaign_A,both,normal
ACC4200,2025/08/01,Organic,Campaing_B,individual,Normal
ACC4201,2025/08/01,,Campaign_C,,agency
ACC4202,2025/08/01,Google Ads,Campaign_C,,normal
ACC4203,2025/08/01,,Campaign_A,,agency
ACC4204,2025/08/01,Googel Ads,Campaign_A,,Normal
ACC4205,2025/08/01,Organic,Campaing_B,,AGENCY
ACC4206,2025/08/01,Google Ads,Campaign_B,,AGENCY
ACC4207,07/15/2025,Organic,Campaign_C,start,AGENCY
ACC4208,2025-08-22,LinkedIn,Campaign_B,,Normal
ACC4209,07/15/2025,Organic,Campaign_C,such,agency
ACC4210,07/15/2025,Organic,Campaign_B,chance,Normal
ACC4211,2025-07-24,Googel Ads,Campaing_B,show,normal
ACC4212,07/15/2025,LinkedIn,Campaing_B,,agency
ACC4213,07/15/2025,Google Ads,Campaing_B,,agency
ACC4214,07/15/2025,Google Ads,Campaign_B,,normal
ACC4215,2025/08/01,,Campaign_C,wish,normal
ACC4216,2025/08/01,,Campaing_B,decide,normal
ACC4217,07/15/2025,Google Ads,Campaign_C,,normal
ACC4218,2025-08-14,Googel Ads,Campaing_B,,Normal
ACC4219,2025-07-19,Google Ads,Campaing_B,,agency
ACC4220,07/15/2025,Googel Ads,Campaign_C,,normal
ACC4221,2025-07-20,Google Ads,Campaign_C,,normal
ACC4222,07/15/2025,Organic,Campaign_A,yet,agency
ACC4223,2025-07-05,Referral,Campaing_B,produce,normal
ACC4224,2025/08/01,Organic,Campaign_C,safe,AGENCY
ACC4225,2025/08/01,LinkedIn,Campaing_B,,AGENCY
ACC4226,2025/08/01,Organic,Campaign_A,,normal
ACC4227,2025-07-24,,Campaign_A,,normal
ACC4228,07/15/2025,Google Ads,Campaign_C,,normal
ACC4229,2025/08/01,,Campaign_B,former,AGENCY
ACC4230,2025/08/01,Googel Ads,Campaign_B,,AGENCY
ACC4231,07/15/2025,Googel Ads,Campaing_B,change,Normal
ACC4232,2025/08/01,Organic,Campaign_C,,AGENCY
ACC4233,2025-07-05,,Campaign_C,,AGENCY
ACC4234,07/15/2025,Googel Ads,Campaign_C,skill,normal
ACC4235,2025-07-11,Googel Ads,Campaign_C,no,AGENCY
ACC4236,07/15/2025,Googel Ads,Campaign_B,,AGENCY
ACC4237,2025/08/01,LinkedIn,Campaign_A,,agency
ACC4238,07/15/2025,Googel Ads,Campaign_B,,normal
ACC4239,2025-08-20,Referral,Campaing_B,,agency
ACC4240,2025/08/01,Organic,Campaign_A,,normal
ACC4241,2025-07-27,Google Ads,Campaign_C,true,agency
ACC4242,2025-08-30,Googel Ads,Campaign_B,,agency
ACC4243,2025-08-30,,Campaing_B,sound,agency
ACC4244,2025/08/01,Organic,Campaign_A,,agency
ACC4245,2025-08-29,Referral,Campaign_C,,normal
ACC4246,2025/08/01,Google Ads,Campaign_B,,Normal
ACC4247,07/15/2025,LinkedIn,Campaign_C,toward,normal
ACC4248,2025/08/01,Google Ads,Campaign_B,,Normal
ACC4249,2025/08/01,Organic,Campaing_B,huge,AGENCY
ACC4250,07/15/2025,,Campaign_A,,agency
ACC4251,2025/08/01,Googel Ads,Campaign_A,,normal
ACC4252,07/15/2025,Googel Ads,Campaign_B,eat,Normal
ACC4253,07/15/2025,Organic,Campaign_A,such,Normal
ACC4254,07/15/2025,,Campaing_B,,AGENCY
ACC4255,2025/08/01,Googel Ads,Campaign_B,,AGENCY
ACC4256,2025/08/01,Organic,Campaign_C,,AGENCY
ACC4257,2025/08/01,Google Ads,Campaign_C,,Normal
ACC4258,2025/08/01,Google Ads,Campaign_A,enjoy,agency
ACC4259,2025/08/01,LinkedIn,Campaign_A,,AGENCY
ACC4260,2025-08-30,,Campaing_B,,normal
ACC4261,2025-07-02,Organic,Campaign_A,,normal
ACC4262,2025/08/01,Googel Ads,Campaing_B,system,AGENCY
ACC4263,07/15/2025,,Campaign_B,shake,Normal
ACC4264,2025/08/01,Google Ads,Campaing_B,,normal
ACC4265,2025/08/01,,Campaign_C,thank,Normal
ACC4266,2025/08/01,Referral,Campaign_B,candidate,Normal
ACC4267,07/15/2025,,Campaign_C,,AGENCY
ACC4268,07/15/2025,Google Ads,Campaign_C,,Normal
ACC4269,07/15/2025,Referral,Campaing_B,,AGENCY
ACC4270,07/15/2025,Googel Ads,Campaign_A,,AGENCY
