account_id,signup_date,utm_source,utm_campaign,ref,account_type,month_year,status,renewal_count,conversion_flag,billing_cycle_end_date,trial_end_date,cancel_reason,status_new
ACC3730,2025-07-29,Organic,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3731,2025-07-03,Organic,Campaign_B,,Agency,2025-07,Active,1.0,no,2025-07-14,2025-06-17,churned,Active
ACC3732,2025-08-22,Organic,Campaign_C,,Agency,2025-08,Canceled,1.0,no,2025-06-05,2025-07-31,competitor,dropped after trial
ACC3733,2025-07-15,Organic,Campaign_B,big,Agency,2025-07,Trialing,,no,2025-07-21,2025-06-30,churned,Trialing
ACC3734,2025-08-01,Google Ads,Campaign_B,goal,Agency,2025-08,Trialing,2.0,no,2025-08-02,2025-06-15,,Trialing
ACC3735,2025-07-04,Google Ads,Campaign_B,per,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3736,2025-08-01,Referral,Campaign_B,how,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3737,2025-07-15,Referral,Campaign_B,bit,Agency,2025-07,Active,2.0,yes,2025-07-15,2025-06-23,churned,Active
ACC3738,2025-08-01,Google Ads,Campaign_B,size,Normal,2025-08,Canceled,1.0,yes,2025-07-01,2025-07-02,price,churned
ACC3739,2025-08-01,LinkedIn,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3740,2025-08-25,LinkedIn,Campaign_A,animal,Normal,2025-08,Active,0.0,no,2025-07-13,2025-06-20,,Active
ACC3741,2025-06-07,Referral,Campaign_B,,Normal,2025-06,Canceled,0.0,yes,2025-06-19,2025-07-10,,churned
ACC3742,2025-08-01,Referral,Campaign_B,surface,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3743,2025-06-23,Referral,Campaign_B,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC3744,2025-07-16,Organic,Campaign_B,quality,Normal,2025-07,Canceled,0.0,yes,2025-08-28,2025-07-20,competitor,churned
ACC3745,2025-07-13,LinkedIn,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3746,2025-07-15,LinkedIn,Campaign_A,,Agency,2025-07,Active,0.0,yes,2025-06-15,2025-06-22,competitor,Active
ACC3747,2025-08-01,Google Ads,Campaign_A,,Agency,2025-08,Canceled,1.0,no,2025-06-02,2025-08-17,churned,dropped after trial
ACC3748,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Trialing,-1.0,yes,2025-08-16,2025-07-15,churned,Trialing
ACC3749,2025-08-01,Organic,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3750,2025-08-01,Unknown,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3751,2025-07-15,LinkedIn,Campaign_A,drug,Normal,2025-07,Canceled,,no,2025-07-30,2025-08-09,price,dropped after trial
ACC3752,2025-07-15,Referral,Campaign_A,,Agency,2025-07,Canceled,-1.0,no,2025-08-24,2025-06-11,churned,dropped after trial
ACC3753,2025-07-15,Referral,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3754,2025-06-19,LinkedIn,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3755,2025-08-01,Unknown,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3756,2025-07-07,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3757,2025-07-15,Unknown,Campaign_B,,Agency,2025-07,Canceled,0.0,no,2025-08-20,2025-08-27,price,dropped after trial
ACC3758,2025-07-15,Google Ads,Campaign_B,happen,Normal,2025-07,Canceled,,no,2025-06-25,2025-07-24,churned,dropped after trial
ACC3759,2025-06-27,Referral,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3760,2025-07-15,Referral,Campaign_B,morning,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3761,2025-07-15,LinkedIn,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3762,2025-06-02,LinkedIn,Campaign_C,mention,Normal,2025-06,Trialing,1.0,yes,2025-08-23,2025-08-20,churned,Trialing
ACC3763,2025-08-01,Google Ads,Campaign_C,leg,Agency,2025-08,Canceled,2.0,no,2025-06-28,2025-07-17,churned,dropped after trial
ACC3764,2025-08-01,Organic,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3765,2025-06-26,Google Ads,Campaign_A,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3766,2025-08-01,Google Ads,Campaign_A,visit,Agency,2025-08,Active,,no,2025-06-12,2025-06-20,competitor,Active
ACC3767,2025-08-01,Organic,Campaign_C,group,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3768,2025-08-09,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3769,2025-06-21,Referral,Campaign_A,thing,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3770,2025-07-09,Organic,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3771,2025-08-30,Google Ads,Campaign_A,relationship,Normal,2025-08,Trialing,2.0,yes,2025-08-03,2025-06-11,,Trialing
ACC3772,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3773,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3774,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Trialing,,no,2025-06-14,2025-06-11,competitor,Trialing
ACC3775,2025-08-01,Unknown,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3776,2025-08-01,Unknown,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3777,2025-06-21,Organic,Campaign_B,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC3778,2025-07-15,Organic,Campaign_B,speak,Normal,2025-07,Canceled,0.0,yes,2025-08-02,2025-07-02,price,churned
ACC3779,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3780,2025-08-16,LinkedIn,Campaign_B,condition,Normal,2025-08,Active,0.0,no,2025-06-11,2025-06-06,churned,Active
ACC3781,2025-08-01,Referral,Campaign_B,,Agency,2025-08,Canceled,2.0,no,2025-08-17,2025-07-22,competitor,dropped after trial
ACC3782,2025-07-15,Referral,Campaign_A,everybody,Agency,2025-07,Active,,yes,2025-06-13,2025-08-25,,Active
ACC3783,2025-08-01,Google Ads,Campaign_C,mother,Agency,2025-08,Active,,no,2025-08-29,2025-06-12,price,Active
ACC3784,2025-07-15,LinkedIn,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3785,2025-07-15,Google Ads,Campaign_C,machine,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3786,2025-07-15,Organic,Campaign_B,,Agency,2025-07,Active,,yes,2025-07-26,2025-07-20,price,Active
ACC3787,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3788,2025-08-01,Organic,Campaign_A,leader,Normal,2025-08,Canceled,-1.0,no,2025-08-07,2025-07-13,price,dropped after trial
ACC3789,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Canceled,-1.0,no,2025-07-12,2025-08-25,competitor,dropped after trial
ACC3790,2025-07-15,Unknown,Campaign_B,something,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3791,2025-07-13,LinkedIn,Campaign_C,,Normal,2025-07,Active,1.0,yes,2025-07-21,2025-07-14,competitor,Active
ACC3792,2025-07-31,Google Ads,Campaign_B,,Normal,2025-07,Canceled,1.0,yes,2025-07-29,2025-08-18,price,churned
ACC3793,2025-08-01,Google Ads,Campaign_A,,Normal,2025-08,Canceled,0.0,yes,2025-07-15,2025-08-12,competitor,churned
ACC3794,2025-08-14,LinkedIn,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3795,2025-07-15,Google Ads,Campaign_A,,Normal,2025-07,Canceled,2.0,yes,2025-08-16,2025-08-16,competitor,churned
ACC3796,2025-07-15,Google Ads,Campaign_C,late,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3797,2025-07-16,Unknown,Campaign_C,ground,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3798,2025-08-01,LinkedIn,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3799,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3800,2025-07-15,Unknown,Campaign_C,base,Agency,2025-07,Trialing,2.0,yes,2025-06-07,2025-07-28,churned,Trialing
ACC3801,2025-08-01,LinkedIn,Campaign_A,middle,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3802,2025-07-24,LinkedIn,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3803,2025-06-14,Referral,Campaign_C,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC3804,2025-08-01,Organic,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3805,2025-08-01,Unknown,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3806,2025-08-01,Google Ads,Campaign_C,line,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3807,2025-06-18,Google Ads,Campaign_A,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3808,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Active,2.0,no,2025-08-30,2025-07-14,price,Active
ACC3809,2025-07-15,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3810,2025-08-01,Unknown,Campaign_B,drug,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3811,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3812,2025-06-04,LinkedIn,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3813,2025-07-15,Google Ads,Campaign_A,,Normal,2025-07,Canceled,2.0,yes,2025-07-05,2025-07-05,,churned
ACC3814,2025-08-01,Referral,Campaign_C,front,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3815,2025-08-01,LinkedIn,Campaign_B,commercial,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3816,2025-08-01,Unknown,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3817,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3818,2025-08-01,Google Ads,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3819,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3820,2025-07-15,Organic,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3821,2025-07-15,Unknown,Campaign_A,mouth,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3822,2025-07-06,Google Ads,Campaign_B,institution,Agency,2025-07,Canceled,,no,2025-06-12,2025-08-13,,dropped after trial
ACC3823,2025-07-15,LinkedIn,Campaign_B,statement,Agency,2025-07,Trialing,-1.0,yes,2025-06-18,2025-08-20,competitor,Trialing
ACC3824,2025-06-05,Referral,Campaign_B,few,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC3825,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Trialing,0.0,no,2025-07-31,2025-07-19,price,Trialing
ACC3826,2025-08-01,Referral,Campaign_A,according,Agency,2025-08,Active,2.0,yes,2025-08-10,2025-07-12,,Active
ACC3827,2025-07-15,LinkedIn,Campaign_B,so,Agency,2025-07,Active,-1.0,yes,2025-07-28,2025-06-30,,Active
ACC3828,2025-08-01,LinkedIn,Campaign_B,assume,Normal,2025-08,Canceled,0.0,no,2025-08-12,2025-07-28,price,dropped after trial
ACC3829,2025-08-01,Unknown,Campaign_C,feel,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3830,2025-07-15,LinkedIn,Campaign_B,myself,Agency,2025-07,Active,2.0,no,2025-07-08,2025-07-14,price,Active
ACC3831,2025-07-15,Referral,Campaign_A,place,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3832,2025-08-19,LinkedIn,Campaign_A,,Agency,2025-08,Trialing,2.0,yes,2025-06-13,2025-06-24,,Trialing
ACC3833,2025-07-15,Referral,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3834,2025-07-15,Unknown,Campaign_C,beat,Normal,2025-07,Active,-1.0,yes,2025-06-12,2025-07-21,,Active
ACC3835,2025-07-15,LinkedIn,Campaign_B,occur,Normal,2025-07,Canceled,1.0,no,2025-07-09,2025-07-23,competitor,dropped after trial
ACC3836,2025-08-01,Google Ads,Campaign_A,all,Agency,2025-08,Active,,no,2025-07-07,2025-06-29,competitor,Active
ACC3837,2025-08-01,Unknown,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3838,2025-07-15,Organic,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3839,2025-06-20,Google Ads,Campaign_B,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC3840,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Trialing,,yes,2025-06-16,2025-08-16,price,Trialing
ACC3841,2025-08-01,Referral,Campaign_B,maybe,Normal,2025-08,Active,-1.0,no,2025-07-19,2025-06-18,churned,Active
ACC3842,2025-07-12,Google Ads,Campaign_C,sort,Normal,2025-07,Active,,no,2025-06-25,2025-07-09,price,Active
ACC3843,2025-07-15,Unknown,Campaign_A,,Agency,2025-07,Canceled,0.0,yes,2025-08-11,2025-08-09,,churned
ACC3844,2025-06-08,Google Ads,Campaign_A,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3845,2025-08-01,Google Ads,Campaign_C,executive,Normal,2025-08,Canceled,,yes,2025-08-28,2025-08-02,churned,churned
ACC3846,2025-08-01,Referral,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3847,2025-06-27,Google Ads,Campaign_C,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3848,2025-07-15,LinkedIn,Campaign_C,,Agency,2025-07,Canceled,-1.0,no,2025-07-27,2025-06-26,,dropped after trial
ACC3849,2025-08-01,Referral,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3850,2025-07-15,Google Ads,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3851,2025-06-17,LinkedIn,Campaign_A,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC3852,2025-07-15,Referral,Campaign_C,quite,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3853,2025-08-01,Google Ads,Campaign_B,central,Normal,2025-08,Canceled,1.0,yes,2025-07-15,2025-06-21,,churned
ACC3854,2025-08-01,Google Ads,Campaign_A,,Normal,2025-08,Active,-1.0,yes,2025-08-03,2025-08-05,competitor,Active
ACC3855,2025-08-01,Referral,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3856,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3857,2025-06-13,Google Ads,Campaign_A,south,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3858,2025-07-15,Organic,Campaign_A,,Agency,2025-07,Canceled,,no,2025-06-02,2025-08-22,,dropped after trial
ACC3859,2025-08-01,LinkedIn,Campaign_A,,Agency,2025-08,Canceled,,yes,2025-06-13,2025-08-24,,churned
ACC3860,2025-08-01,Unknown,Campaign_A,,Normal,2025-08,Active,2.0,no,2025-07-18,2025-06-28,churned,Active
ACC3861,2025-08-01,Unknown,Campaign_B,minute,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3862,2025-08-30,Unknown,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3863,2025-07-15,Google Ads,Campaign_B,position,Agency,2025-07,Active,0.0,no,2025-06-06,2025-07-27,competitor,Active
ACC3864,2025-08-01,Referral,Campaign_C,look,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3865,2025-07-15,Google Ads,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3866,2025-07-27,Unknown,Campaign_B,,Agency,2025-07,Active,,no,2025-07-30,2025-08-02,,Active
ACC3867,2025-06-01,Organic,Campaign_B,,Normal,2025-06,Trialing,1.0,no,2025-07-17,2025-08-09,price,Trialing
ACC3868,2025-08-01,LinkedIn,Campaign_A,,Agency,2025-08,Active,2.0,no,2025-07-23,2025-07-21,churned,Active
ACC3869,2025-06-13,LinkedIn,Campaign_B,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC3870,2025-08-01,Organic,Campaign_B,whole,Normal,2025-08,Canceled,-1.0,no,2025-08-23,2025-06-27,,dropped after trial
ACC3871,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3872,2025-08-15,Organic,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3873,2025-07-11,Unknown,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3874,2025-07-15,Unknown,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3875,2025-08-18,LinkedIn,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3876,2025-08-01,LinkedIn,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3877,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Active,2.0,yes,2025-06-16,2025-06-04,price,Active
ACC3878,2025-06-06,Unknown,Campaign_B,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC3879,2025-06-19,Referral,Campaign_B,,Normal,2025-06,Active,1.0,no,2025-06-14,2025-08-09,,Active
ACC3880,2025-06-17,Organic,Campaign_A,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3881,2025-08-01,LinkedIn,Campaign_B,travel,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3882,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3883,2025-07-10,Google Ads,Campaign_B,,Agency,2025-07,Active,1.0,yes,2025-07-25,2025-06-24,price,Active
ACC3884,2025-08-01,Google Ads,Campaign_B,wide,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3885,2025-08-01,Referral,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3886,2025-08-07,Google Ads,Campaign_A,any,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3887,2025-06-23,Unknown,Campaign_B,,Agency,2025-06,Canceled,2.0,yes,2025-08-22,2025-07-28,churned,churned
ACC3888,2025-08-28,LinkedIn,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3889,2025-07-22,Organic,Campaign_B,apply,Normal,2025-07,Active,2.0,yes,2025-06-12,2025-08-28,,Active
ACC3890,2025-08-01,Organic,Campaign_C,,Normal,2025-08,Trialing,1.0,no,2025-06-30,2025-08-04,price,Trialing
ACC3891,2025-08-01,Organic,Campaign_C,activity,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3892,2025-07-13,LinkedIn,Campaign_C,contain,Normal,2025-07,Active,0.0,no,2025-07-31,2025-06-25,churned,Active
ACC3893,2025-07-03,Google Ads,Campaign_C,,Agency,2025-07,Canceled,-1.0,no,2025-08-26,2025-08-25,churned,dropped after trial
ACC3894,2025-08-01,Google Ads,Campaign_A,food,Agency,2025-08,Active,-1.0,no,2025-06-02,2025-06-29,churned,Active
ACC3895,2025-06-22,LinkedIn,Campaign_B,,Normal,2025-06,Trialing,,yes,2025-07-06,2025-08-14,price,Trialing
ACC3896,2025-08-01,Organic,Campaign_B,as,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3897,2025-06-20,Google Ads,Campaign_C,majority,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3898,2025-07-15,Unknown,Campaign_B,a,Normal,2025-07,Canceled,,no,2025-08-18,2025-07-03,competitor,dropped after trial
ACC3899,2025-07-02,Google Ads,Campaign_A,production,Normal,2025-07,Canceled,1.0,no,2025-07-12,2025-06-16,churned,dropped after trial
ACC3900,2025-08-01,Unknown,Campaign_B,thank,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3901,2025-08-01,LinkedIn,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3902,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Trialing,-1.0,yes,2025-06-04,2025-07-13,price,Trialing
ACC3903,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Active,,yes,2025-06-30,2025-06-30,price,Active
ACC3904,2025-07-15,Google Ads,Campaign_B,tree,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3905,2025-08-01,Google Ads,Campaign_C,place,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3906,2025-08-14,Unknown,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3907,2025-06-18,LinkedIn,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3908,2025-07-15,LinkedIn,Campaign_B,remember,Normal,2025-07,Canceled,-1.0,yes,2025-06-02,2025-07-09,,churned
ACC3909,2025-08-01,LinkedIn,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3910,2025-07-15,LinkedIn,Campaign_A,theory,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3911,2025-07-05,Referral,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3912,2025-07-15,Google Ads,Campaign_A,citizen,Agency,2025-07,Active,,yes,2025-08-10,2025-07-16,,Active
ACC3913,2025-07-15,Google Ads,Campaign_B,significant,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3914,2025-08-01,Unknown,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3915,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Canceled,-1.0,no,2025-07-15,2025-07-21,competitor,dropped after trial
ACC3916,2025-07-15,Referral,Campaign_C,,Agency,2025-07,Active,0.0,yes,2025-06-30,2025-08-11,competitor,Active
ACC3917,2025-08-24,LinkedIn,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3918,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Canceled,2.0,no,2025-07-15,2025-07-22,,dropped after trial
ACC3919,2025-08-21,Unknown,Campaign_A,,Agency,2025-08,Trialing,2.0,yes,2025-08-24,2025-06-11,price,Trialing
ACC3920,2025-08-01,Google Ads,Campaign_B,training,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3921,2025-07-20,LinkedIn,Campaign_B,throw,Normal,2025-07,Active,,yes,2025-07-23,2025-06-10,churned,Active
ACC3922,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Canceled,0.0,no,2025-08-23,2025-06-14,price,dropped after trial
ACC3923,2025-07-15,Google Ads,Campaign_B,cause,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3924,2025-07-09,LinkedIn,Campaign_B,,Normal,2025-07,Active,,yes,2025-06-23,2025-06-27,competitor,Active
ACC3925,2025-08-01,Organic,Campaign_A,,Normal,2025-08,Active,2.0,yes,2025-08-10,2025-07-14,competitor,Active
ACC3926,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3927,2025-07-15,Google Ads,Campaign_A,product,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3928,2025-08-01,Google Ads,Campaign_A,crime,Normal,2025-08,Canceled,0.0,no,2025-07-02,2025-07-01,price,dropped after trial
ACC3929,2025-08-01,Unknown,Campaign_A,structure,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC3930,2025-07-14,Organic,Campaign_C,woman,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3931,2025-07-15,Referral,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3932,2025-08-01,Unknown,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3933,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Active,0.0,no,2025-07-21,2025-06-06,price,Active
ACC3934,2025-07-18,LinkedIn,Campaign_B,,Normal,2025-07,Active,,yes,2025-08-17,2025-06-04,competitor,Active
ACC3935,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3936,2025-06-05,Google Ads,Campaign_C,claim,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3937,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3938,2025-07-15,Organic,Campaign_A,pattern,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3939,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Trialing,,no,2025-07-23,2025-07-30,churned,Trialing
ACC3940,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3941,2025-08-01,Unknown,Campaign_A,,Agency,2025-08,Active,,yes,2025-08-17,2025-07-27,,Active
ACC3942,2025-06-05,LinkedIn,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC3943,2025-07-27,Google Ads,Campaign_B,product,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3944,2025-06-06,Google Ads,Campaign_B,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC3945,2025-08-01,Unknown,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC3946,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Trialing,,no,2025-08-27,2025-06-21,competitor,Trialing
ACC3947,2025-07-15,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3948,2025-07-07,LinkedIn,Campaign_A,budget,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC3949,2025-07-15,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC3950,2025-07-08,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
